Customer ID,Age,Gender,Marital Status,Annual Income,Region,Policy ID,Policy Type,Policy Term,Premium Amount,Coverage Amount,Previous Claims Count,Policy Age,Claim ID,Claim Date,Claim Amount,Claim Type,Report Delay,Claim Status,High-Value Claim,Multiple Claims Indicator,Suspicious Region,Inconsistent Information,Third-Party Involvement,Fraudulent
1a680dde-3f77-451b-b6b6-4114043c1109,34.0,Male,Single,137472.0,New Catherineshire,ed20bd63-f29e-44c0-9bb7-1932f4217226,Auto,5,3251.8651692868307,116714,3,26,9bd6c883-8985-4566-8b20-c44585dcb27c,2021-12-18,78225.2267055862,Theft,64,Pending,0,1,0,1,1,1
64da73a7-789e-478b-b944-53f022e819b9,65.0,Female,Married,,Bakerchester,34b075e1-a6ce-40fe-bdfe-3d5fde547aa5,Home,18,3813.507803138263,143829,10,14,2a62c3a6-f15c-4006-abe8-187eee5ab00c,2023-03-24,,Accident,157,Rejected,0,0,1,0,0,0
6205aa4c-a337-435b-9315-d30103fa1144,76.0,Male,Married,193013.0,Watsonborough,25866e9b-fa11-4d9b-abb2-d79049d4c826,Health,24,595.5612404358316,451916,3,27,4f6a4ee6-4888-458c-8ba2-3ba1da11a512,2024-05-20,17739.023412063187,Accident,285,Approved,0,0,0,0,0,0
8d8d4b16-d95f-40e5-84e0-9b6add51dc51,47.0,Female,Divorced,158232.0,Francismouth,7e898cf2-5035-4a38-92a7-c0a1cb689a0c,Home,13,1673.0246222725355,421061,6,14,9749596c-dda0-42c1-9e4d-9ed81bce6ce5,2020-08-22,92879.37103878113,Theft,20,Rejected,0,1,0,1,1,1
3c74aca5-a021-4c83-b338-73dc7ccaf3c0,43.0,Male,Married,155092.0,Linhaven,689c1f3b-9953-4c8d-8ad5-b09bfbb783b1,Home,26,579.5864125342289,669445,10,27,e9fdfb11-dc81-40d1-bfe2-d44e2dc9831d,2021-12-28,48216.74681509176,Theft,77,Rejected,1,0,1,0,1,1
d3da5e45-fc35-42d1-bd0f-751879be7a9e,56.0,Male,Divorced,179054.0,Andersonland,31e3c7f3-3c93-40f9-aee1-789eb566eae9,Auto,13,,67680,7,4,4f94da11-a3f7-4476-8ed7-3c81243477fd,2022-07-19,,Theft,313,Pending,1,1,0,1,1,1
16b02a60-9359-44a1-b4e7-4701940d39b9,36.0,Male,Divorced,141096.0,Cohenfurt,be9d9883-7110-4ec9-8bef-f76756d45c87,Auto,29,4354.994545327452,750970,8,13,a63e6b76-f2b0-4f9f-bbdd-45fe7c405a16,2024-11-14,,Theft,221,Rejected,0,1,0,1,1,0
fb2c704a-8944-4f03-bdbf-99102bdcd18b,20.0,Female,Married,193901.0,South Kellyville,be834351-fc0c-4b5d-aa45-fa2ce087517f,Auto,15,3332.8164786086936,608492,10,4,7d18158f-4662-4801-a0c2-f2a1431d68cb,2022-12-29,60793.707053534556,Medical,307,Pending,1,1,1,1,1,1
1abe6a49-0e3b-4180-89bc-7f59398728de,46.0,Male,Single,176891.0,Christopherberg,c8ec17ba-b05f-4c2f-829f-000d139d8629,Auto,3,1613.6417200095564,784189,8,13,c1dc2259-e451-42bf-832a-1648d617347b,2021-01-05,67712.83119313967,Theft,181,Rejected,0,0,1,0,1,0
a0931fd8-87a2-4cf0-a4b5-d2b76164a45d,39.0,Female,Divorced,144678.0,East Brandonshire,11a04d24-adb8-4323-97ec-f32c6090476d,Health,19,3296.2400670908187,634520,2,23,655cf82a-1132-4bb4-83f0-cc5136ad87b9,2021-09-27,33371.04297137535,Accident,232,Approved,1,1,1,1,1,0
9bf7a41c-35e4-4130-a28b-86a797f8f761,66.0,Female,Married,20350.0,Elizabethfort,8dde9342-ad18-41b1-80ed-9d218c5dd0a4,Health,30,905.2965604387855,971825,8,4,f1922623-7402-4540-8041-c6a3746862ec,2022-10-15,79997.34174932454,Medical,259,Pending,0,0,1,1,1,0
a157f7d3-e430-400c-9ec9-8cdfa575ecbf,22.0,Female,Single,160980.0,Danielburgh,7c220398-4ee5-4581-99ce-6a1337411267,Home,2,,16165,5,21,3b0fed97-379d-4c22-9c0f-678db1608dc5,2023-03-12,14608.310627256327,Theft,37,Pending,0,0,1,1,0,1
8add6a3a-19fb-4cba-8e5a-5e63a59a5ca0,80.0,Male,Married,109953.0,East Jamieberg,7addfbfe-fc03-4166-8f3a-2f8cf9c14d04,Health,15,2481.6117895909074,921723,1,29,bc8ab38f-4cf5-403f-91a5-1ad1fa9d05cb,2022-02-25,18942.50014107847,Theft,7,Rejected,0,1,0,0,1,0
299fbd84-50c8-430d-a27d-4bfc71be111d,26.0,Male,Married,76755.0,West Rhonda,d9866ebf-7acf-4991-95e8-e80961be2e80,Health,3,3802.5485990878055,680451,8,6,b6339531-35fc-4968-b0b7-c6a7c716ecbc,2020-02-20,31049.23135030572,Theft,143,Approved,0,0,1,1,1,0
a75ed68b-c763-4d71-b3ee-5ae8e9bb9054,72.0,Female,Divorced,119262.0,New Stephenport,bb950d12-3f42-413d-b696-8408cc139c99,Home,28,3265.4263874964918,85982,5,29,4fdc6e0e-f6d6-476d-a74b-13a9fb2016cf,2024-05-16,76362.3223848435,Medical,70,Approved,1,0,1,1,1,0
526f34b4-9548-447a-8323-91f9d62efaee,38.0,Male,Divorced,,Hensleyville,83ee88b7-c5ed-4015-bc5d-7b9bfaa75c07,Health,19,3782.845034266475,313047,5,27,fb2c529d-0a35-4d6c-a331-3625c5cfb6a6,2021-08-17,8860.425598645279,Medical,343,Rejected,1,1,0,1,0,0
ba30bffd-cab7-41ea-8867-8829a506329a,59.0,Male,Married,,Mitchellport,87281b01-21d6-499a-94d5-55f053edd954,Auto,27,4588.962183661955,802177,8,22,593f6382-776d-4599-bba1-10dc98650c3c,2022-02-12,78480.00761847464,Medical,150,Pending,1,0,1,0,1,0
b7a3c337-b52f-4f37-8231-0d358243d617,68.0,Female,Divorced,,Prestonport,fd377a29-28a3-42c9-8b3a-f1208056aa89,Health,6,2097.962942709705,939127,8,8,d130ad3e-2643-4a15-bca0-80424340ed2d,2020-08-10,549.4173637303925,Accident,131,Approved,0,0,1,0,1,1
f92eb594-6adf-4a0a-aa85-076531236460,35.0,Male,Single,48891.0,Thomasborough,b0630d15-d43e-408f-8537-691479e9f814,Home,19,2776.443361758015,72804,0,29,bd68e530-9fb7-46bd-86a1-700be2f21ecb,2024-07-05,73219.49574912435,Theft,229,Approved,0,1,1,1,0,0
202e4d6a-332c-44cf-851c-6c907f2e0b50,20.0,Male,Divorced,46814.0,East Tracey,74de03e0-f8f6-4e44-a110-b2acf1686def,Home,18,1068.2034881614825,145109,6,19,1bf95ced-2832-43cc-89b0-86393b7dcb1f,2024-01-22,73041.47830939069,Theft,176,Rejected,0,1,0,0,0,1
e530b049-64f5-45b1-ac72-967ae637dec1,69.0,Female,Married,23793.0,Leeport,5d2abb68-ae0d-4919-a07e-9071cd75d5d1,Home,25,3173.483881489288,52744,2,5,7a542afd-7422-4722-831b-c87ed69b3065,2024-10-22,56781.52994406853,Accident,247,Rejected,0,0,0,1,1,1
c5643b1d-c816-4b61-98ae-50be1054c10e,72.0,Female,Divorced,74359.0,Lake Ruth,8e324a97-8583-4687-8579-82110c277f32,Auto,10,4596.550355668303,900314,1,3,e2585341-569f-46a9-a47f-f9ea3fad01ae,2021-01-08,76844.38928941,Medical,143,Pending,0,0,0,0,1,1
23d942ec-a575-43f0-90ec-ae4e2087c7cc,79.0,Male,Married,141609.0,Christinatown,dbf8294c-0147-42e8-a3a4-fca12a3ca088,Auto,9,830.6203130923802,829696,7,30,b5b9d05d-bdeb-4697-8fdb-a742ba9f9ff3,2020-12-09,18802.679362951465,Medical,301,Pending,0,1,0,1,1,1
a2c7e08b-4d0e-404f-a3ab-0590570b39df,20.0,Female,Married,114044.0,Robertsmouth,132401d0-3623-4a7a-a1e7-a81e1afd668f,Auto,4,4719.069563754197,707938,1,18,e9c49ab7-c4bc-405f-a1bc-3048c212461f,2023-03-03,63208.67477828874,Theft,89,Approved,1,1,1,1,1,1
ad3e851d-fffd-4bf9-b75b-4e1fdf514fd5,45.0,Male,Married,120380.0,Jamesville,390ddcb7-b690-4ff5-98f0-0ae95e7f333d,Auto,13,2140.3446934101344,44191,10,24,6f4358f4-7e40-44f8-baaf-053b2e3dd89f,2023-04-27,14506.677741318748,Theft,37,Rejected,0,1,0,1,1,1
1c6cb371-3805-4abe-84b3-895275f72492,77.0,Female,Single,80089.0,Nealview,e9d2d18c-3f12-4f4b-90d6-365ac372f46d,Health,28,850.343153012635,922126,0,11,ed215b0d-8056-469e-b47b-7adee57c2512,2022-12-19,80366.28637728738,Medical,273,Rejected,1,0,1,1,1,1
8da4a59b-6ff2-4304-bc28-bcbdbdca895c,29.0,Male,Divorced,67300.0,New Stefanie,c8ea5889-d2fa-45d0-9de5-4794be8c7cdc,Auto,16,2968.6193026526416,331834,0,4,94b53b3d-dbf8-4b04-97c2-b7ac0348f881,2023-03-13,64179.89934212198,Theft,155,Approved,0,1,1,0,1,1
359a1a5c-e40c-49d4-a5e1-77f51e7c34fb,33.0,Female,Single,65636.0,Lawrenceton,5db6b102-23b6-46f9-a911-f5e3769bc714,Home,6,2803.4659379383957,526890,4,24,924053a1-9181-4745-b14a-9a8b2046d8f2,2021-11-18,79633.16202107516,Theft,100,Approved,0,1,0,0,0,1
145d38de-efe9-4c85-8155-68003780686c,45.0,Female,Married,196551.0,Catherineborough,58e29f13-2a54-4438-a1df-e1a53c3a2c74,Health,3,1894.8360728904017,503386,4,20,b8342325-0e1d-48d7-ad33-641c9eba0dbd,2022-03-26,61664.44574839586,Medical,190,Approved,1,0,0,1,0,0
4f000951-87e2-43e5-b55e-461a0674ac2e,49.0,Female,Single,97300.0,Lake Brittanyberg,0d273382-05a7-4b48-aec3-6aefb4d1bb76,Auto,11,3051.2074309902846,704234,9,19,219084d9-5747-4b30-8963-942453e4b046,2021-07-30,59688.12458260382,Theft,305,Approved,0,1,1,1,0,1
59c86c75-6712-44ca-930f-593f7e79a5b3,37.0,Male,Single,195248.0,Cameronburgh,0e832800-5a57-41e2-b755-91069dec2f87,Auto,20,2223.4551963543745,451812,1,5,122ce46c-7aea-468a-8960-8ba804898a0c,2021-02-05,39160.54746606965,Medical,310,Approved,1,1,1,0,0,0
d567af30-f851-4c52-bf5a-73816535c225,42.0,Female,Single,99054.0,Paulburgh,26256bbb-a2a4-422a-85b5-a0f962d8de1e,Home,12,1626.777351842345,60868,9,27,78b71069-8a1c-4f7c-9a4a-7c055d1e0452,2020-03-15,74168.07236447961,Medical,238,Approved,0,0,0,1,0,0
26039cbe-d72c-4919-b43a-e2474e21e24e,23.0,Male,Single,179868.0,New Amanda,6196be96-2af6-439d-b23c-c43e0892a986,Health,10,2187.504418758716,512174,1,13,d4736958-70f9-47cd-b2d7-6875bfbd27c8,2023-02-04,79881.05798027002,Medical,238,Pending,1,0,0,0,1,0
d6b01c4e-f1bc-4423-b730-08fb89cbaf5b,58.0,Male,Married,135148.0,Susanborough,ae3d7241-0615-4eb8-a691-3b11251a02b3,Home,3,2333.3431981921476,633253,7,0,0f12853f-c014-4b8c-8822-8e8227e37a7f,2024-09-15,27023.688577259472,Medical,280,Approved,0,0,0,1,1,0
8cb1cb20-aef6-4aef-8554-76e72e3b27eb,49.0,Male,Divorced,,Nicoleberg,069415b7-61df-41fe-a9b7-2f1699350a47,Health,9,1489.0580643493709,416623,7,2,21304cd9-7a51-44fa-ac12-45f12d770bfd,2024-11-23,3277.264827784684,Theft,217,Approved,0,0,1,0,1,1
90f7d9b7-4b68-4096-96bf-c8fedc893833,42.0,Female,Married,58415.0,Ashleyburgh,c0dffc73-dcb3-4bb7-8ff9-0e847164ef06,Health,3,2563.478549625995,83874,3,13,b274c078-bc50-4f66-9108-fc4e59f3728d,2024-08-02,34289.29726998528,Accident,328,Rejected,0,1,0,1,1,0
0b398d9c-0440-4dc5-a8cf-c38a5869c958,,Female,Married,69856.0,Lyonsborough,4a94b372-46e0-4d13-b385-af275e1b80f5,Auto,27,2003.7151751890349,173456,6,15,a4b82fbd-4503-468b-b2b3-eb3ce5c2ae1b,2024-11-25,61844.79833066727,Theft,283,Approved,0,1,0,0,1,0
c03570f5-e5ed-4c34-a6ca-58b9d02fd859,62.0,Male,Single,170259.0,South Jacob,d84139f2-69d0-44f6-a40a-7c56730327a5,Auto,8,898.1624034214899,490782,0,29,5b0d9918-bd3d-4b9d-b60b-df64d7783c3d,2024-06-17,53912.51586239294,Medical,189,Rejected,0,0,1,0,1,0
ba870384-0f98-4453-8c0d-56741158aadb,62.0,Female,Married,176744.0,Port Christine,aadb49bb-3497-4228-b61f-cd37aeb4f211,Auto,1,1216.26312313216,688456,4,24,54a6e01d-e55a-4415-bfdf-3be9c4d73425,2021-07-21,,Accident,297,Pending,1,1,1,0,1,1
d6255714-7fa2-47bb-aecb-1a1aea0a868e,40.0,Male,Divorced,101615.0,New Danieltown,c6d04373-e2e7-4e61-bd17-12eea99baf1c,Home,28,2192.4959462544693,78668,0,15,dc18ff4a-f4e5-4924-bd14-5409da1246b7,2022-07-01,50833.96042541801,Medical,123,Approved,0,0,1,1,1,1
a389deb2-56f8-4dcd-9f8f-cea90a315fe5,59.0,Male,Divorced,59640.0,Prestonton,1c18af7e-bae7-4fd0-a7ca-8597a71f4924,Home,5,,716119,10,23,923b6448-d08a-4907-ad85-fa38f9900c92,2021-11-17,41010.503013691006,Accident,236,Approved,1,0,0,0,1,0
b41092c7-7b4e-4e01-8c38-7c893ffbb8ca,46.0,Male,Married,107343.0,South Lindsey,3d3f7534-8f26-4f8f-9b3f-da1bb603c589,Health,23,1438.5887669824092,108474,2,19,032df735-3e5d-4d6f-a96c-9a0a56c7cf2c,2021-09-25,29223.62752473541,Medical,359,Rejected,1,0,0,0,0,0
de60dfa0-b860-4337-bb25-95848832c8c4,22.0,Female,Single,71056.0,New Josephberg,62e2c0e3-3345-40a5-8251-8e12b9bffba3,Auto,6,,91441,0,12,217fafc0-f641-465e-bc02-930fccb1db9b,2024-03-16,17857.80428038607,Medical,329,Approved,0,0,0,1,0,1
d65b3b8a-e05f-4d18-b432-9f86799592c4,49.0,Male,Divorced,30884.0,North Jodyshire,a192ef12-1cb1-4e59-a67e-2fb70ce80b79,Home,16,3618.8243833748384,884618,4,9,b4973996-04af-4bfb-a65a-0be1bf711d71,2020-05-16,59324.218513340726,Theft,8,Rejected,0,1,0,1,0,1
7428ad3a-b97e-4e97-9d77-5fe240bae872,80.0,Female,Divorced,167079.0,South Stephanie,997fd221-c292-41a5-82cb-ceace458e6a5,Auto,10,3644.601841022852,909422,6,9,74a5ca92-01a2-4e04-a2aa-f038464ee5bb,2023-09-24,88340.93420132328,Medical,312,Approved,1,0,0,1,1,0
f6fc852f-0f9c-4f9e-be04-f6431d454198,59.0,Male,Single,63467.0,Christianland,25678e1d-a29e-40e5-88e3-ee692a623096,Health,12,1868.1807926784768,839375,1,5,1c05bbc4-8fa1-463c-9e76-f30cb77de2ae,2021-10-17,29933.171831890995,Accident,336,Pending,0,0,1,0,0,1
f0fe6c13-14be-42f5-aac9-5afeb92fec2d,,Male,Single,84688.0,Johnsonshire,9d5c80d6-8984-4182-b667-7ac5fbed98b4,Health,28,1281.517531653289,237816,1,11,838337f7-3afa-43d3-a90a-c7797177bb94,2021-07-10,19481.1278857135,Theft,310,Approved,1,1,0,0,0,0
f4cda38b-7e11-4345-bfe0-770b06632b42,23.0,Female,Single,152650.0,South Mauriceport,30fb921a-32be-4d50-9859-bf482a26587d,Auto,17,1234.557777068189,914627,7,9,5fe541de-cb7f-468f-bd51-f0c56f3a95fa,2024-10-21,,Medical,259,Pending,1,1,0,1,0,0
e84c9ded-7a87-41fb-b76f-ec5f3410caac,,Male,Single,70164.0,Lake Abigail,ab130875-7945-4407-92ae-48b521002889,Auto,17,4987.198384172814,456158,6,27,6a66cebb-9730-4346-b87e-7f0f1f51c0e4,2021-02-09,85336.63792478171,Medical,229,Pending,1,0,1,1,1,1
eed306d1-553c-4746-a8e7-be7e09bdbb3e,55.0,Female,Single,199470.0,Craigside,49ff2898-b89b-41e5-ae96-525157bebd58,Home,28,3972.2698969775124,922115,9,14,3b642d61-7abb-4e7c-b333-76f507830c64,2021-11-03,95927.97703635637,Accident,43,Approved,1,0,1,1,1,1
1b7bf801-3462-470b-80d4-36e39cadec4c,64.0,Female,Divorced,183551.0,Lake Daniel,dc13f2fb-44bb-4c26-b6fa-c82fd2a58013,Auto,22,3522.078415501055,829116,3,9,59baa483-6e32-4117-aefa-9e3e051080f1,2021-01-01,31861.492482616864,Medical,325,Approved,1,1,1,1,1,0
a0d74660-3120-4bc2-8d87-b0328b469f2e,63.0,Male,Divorced,177287.0,Campbellburgh,c99b4392-11a1-4827-92c9-2303ff0e8ee0,Health,25,4233.142427652468,449488,8,0,6e59dcea-9fad-43e0-8cde-d6910882392a,2021-08-30,,Accident,176,Rejected,0,1,0,0,1,1
2bb63de6-fbd5-474c-94c2-f7a900fa583e,30.0,Male,Married,197016.0,West Karen,97102558-4633-4387-b232-6a3c41bf2142,Home,9,2146.642098434944,464285,5,10,cdd9730a-70e7-417c-9b43-a062a42a82ea,2021-07-04,439926.2165600152,Theft,184,Pending,1,0,1,0,0,0
f823e934-71b1-4cf4-940a-5f7e71a6c01e,72.0,Male,Single,22689.0,New Jason,858aa5ae-f6d5-4cbd-b750-1558ef8aea84,Health,17,4177.183589047465,420460,3,25,7946899c-f6c1-48f4-aafb-8fc285905b80,2023-06-12,44923.1135023384,Medical,6,Pending,0,0,1,1,0,1
a0344c41-68ab-4efd-be5f-7d8f3cf6bd34,33.0,Male,Married,97166.0,Port Williamville,258c35fc-c276-4b11-8f08-afe040dda2c6,Health,30,1531.783375372295,759109,2,12,58d1054b-5486-4bc4-929f-7dfa9f8574f7,2022-05-29,48338.19911464327,Theft,355,Pending,1,1,0,0,0,0
584749a1-95ce-495c-aaa8-d677a8a9c0b1,55.0,Male,Single,,Hammondfort,6649d059-b4b1-431e-94f5-a43dd952c163,Home,13,2553.7766136297455,84596,6,19,5b901a9f-ea42-4563-b224-dac8ff347522,2023-10-15,79012.8526562723,Medical,30,Approved,1,0,0,0,0,1
903555fd-1d74-4f4f-9f67-a1da72a13661,46.0,Female,Divorced,178986.0,Harrishaven,d34e7525-5be7-4923-a2ba-cd3d1b24ff96,Home,10,2805.090858645605,484554,8,15,30344fde-c82d-4027-bea5-d82789e39bd5,2024-04-10,48625.67711895656,Accident,160,Rejected,1,1,1,1,0,0
4560979e-1948-4168-8ff3-2b1ea20e777c,,Female,Married,,Port Jose,55eb85b1-9b6e-4833-8633-338a035c9adc,Home,23,2294.2609033660565,846639,10,20,143ccd60-e2e9-4ce4-8a4f-4b54513e2c12,2022-04-24,,Theft,363,Rejected,1,0,0,0,1,1
c96c3604-ff69-410c-8d03-b1a0ae906f2a,28.0,Female,Married,182091.0,Thomasburgh,fc38dcf1-7c39-4563-9400-a15f52f61bc6,Home,30,1515.3923025645984,692329,9,27,48e69bf2-1c52-4d95-a0dc-bf8957ed4d62,2020-01-27,57517.296620477835,Theft,270,Approved,1,1,1,0,1,0
44fa50ed-9bec-4eaa-aaa3-77fa333b1407,38.0,Male,Single,54884.0,New Vincent,0772f4ff-2a3a-4389-b48a-95cc7781904f,Auto,5,4435.334735086973,786946,3,22,f2e13006-c503-4cf2-96db-3afa49562085,2022-07-25,33038.73497828071,Medical,313,Rejected,1,0,0,0,0,0
e079d4c5-f9a4-4a1b-b96c-a565de75dc38,38.0,Female,Divorced,116018.0,East Bethland,47f31723-ba6e-493c-a6dd-d41069c3e9a1,Home,8,3086.2081906374588,289923,1,21,6e05ef1f-6a0d-44ad-8e8d-467a176715a6,2023-07-25,56754.71685801086,Medical,52,Pending,0,0,0,1,0,0
9dddd464-0316-4f6e-90f7-5ef3226e0e06,77.0,Female,Married,158775.0,Jordanfort,41ebc7a6-c80c-43f3-af1d-6d7984dc4b09,Home,19,1602.0780425679923,541619,2,18,6209b01c-fa69-4d93-b36f-532c17e61503,2021-02-08,,Medical,157,Rejected,0,0,1,0,0,0
8115468c-bceb-494f-a465-ad7fca891df4,42.0,Male,Divorced,76076.0,East Ricardoville,b09b7ab5-8c49-4905-86da-93d30699813b,Auto,21,1828.5676431048103,206365,10,13,b4b808b3-b2b8-45cf-8651-692a385e7320,2021-08-07,72415.04174760895,Medical,179,Approved,0,0,1,0,1,0
f184d3d6-8195-4fa1-804b-f94020fdc493,,Male,Married,153799.0,Smithport,37a57507-26d9-45fd-96b1-8ce226c14ee1,Auto,26,3618.842952966678,134445,10,5,7a1197ba-789d-4d4a-a593-0f37ee93fbe9,2022-02-27,72056.41158670475,Theft,222,Rejected,0,1,1,0,1,0
86544b4f-062c-4302-8801-20ac258c6343,69.0,Male,Married,83740.0,Clarkburgh,e733be35-5b8c-4ce2-8ba9-a87e249e363b,Health,19,,222647,2,10,da92abbe-3433-483b-a10c-c4cc90084e73,2024-02-23,86762.34569313316,Accident,204,Rejected,0,1,1,0,1,1
c80a2e05-5cdf-4c70-ae42-19a741c3965b,67.0,Male,Single,120329.0,Tiffanyview,c67218f4-2314-40b8-af33-1141cbddf2d2,Home,10,4270.635994663795,790107,1,18,2d44a46b-69b2-41d9-af48-7deb1eebff34,2024-04-12,78555.88267094066,Theft,39,Rejected,0,1,1,1,1,0
509e1328-d3ab-487d-ad45-23263b5cbb45,22.0,Male,Single,62424.0,South Paulview,5156af21-fe1d-41b9-935c-cac69c771dad,Home,18,4401.809903617605,142745,7,27,ba65fe0f-22ef-4e55-8e56-bfd21889ab50,2021-08-20,59286.743819511576,Accident,287,Approved,1,0,1,0,0,0
1ad00626-ea73-41a6-bee6-15f0bfdb01ed,,Male,Divorced,34369.0,Grahamfurt,5d6c09aa-35c5-48ef-b902-0db4c2aae254,Health,2,2407.7368742682306,627624,8,18,4c978a33-c899-4d9c-83cc-d6fb02ce5926,2023-06-07,15838.268405686042,Medical,124,Pending,0,0,1,1,1,1
6bbc5380-8043-4d0a-9a40-a1df6759af84,19.0,Male,Married,,Daviston,6c2b8542-75c5-4580-bf8d-070a13b8ba33,Health,18,4660.05086124152,567316,9,22,8bcfb063-2424-4272-a273-82dbfc440581,2021-06-30,63543.94107864708,Medical,230,Pending,0,0,0,0,0,0
ee775495-b7da-4617-a2e3-56355b77f53d,44.0,Male,Married,182903.0,West Joshuamouth,b05f3bbc-97b2-461e-b90f-d418fe724982,Health,28,4982.360271557543,533086,5,3,873ad309-bbcb-4fd6-a5c1-656cbc74e754,2024-01-26,42405.23703354345,Accident,84,Pending,1,0,1,0,0,0
4753f079-d5d0-43d6-98ac-a040124543eb,38.0,Female,Married,139619.0,New Douglasmouth,4b58a71f-6f52-43a9-a313-7d707472e90e,Auto,4,4044.0782670132094,17319,9,19,8840da47-d4a8-4f62-b916-b73980983f8f,2021-12-25,42346.74916589171,Accident,362,Rejected,1,1,1,1,1,1
cf554d4e-8a0a-48ea-9eeb-daa8b1b82be4,62.0,Female,Married,,Adamhaven,62b36847-f823-40da-95e2-11a0820b3e58,Home,2,3129.8340525654335,365851,3,1,b46bb705-183f-4f96-84cb-b7e535006ee9,2022-04-09,90245.07317511232,Medical,292,Approved,0,0,1,1,1,0
4814a20d-9e02-45be-ad4b-66dc71339572,80.0,Female,Single,181087.0,Mitchellport,30d48de6-0b84-4479-8d40-aec111c77ea2,Auto,21,,971767,2,2,369ec1ad-1aec-4d50-841e-c3b4ff467b90,2021-07-20,36763.360435098795,Accident,94,Pending,1,0,0,1,0,0
711bbf5d-3c07-4790-bf5e-57efc709f845,38.0,Female,Married,50843.0,New Gabriel,dcd14188-b707-4563-8651-e4e7149f8f5e,Auto,15,733.8038859966664,477076,5,24,90732ddf-be2e-45bf-b592-a26ecbab62f3,2024-02-12,46130.96620729193,Medical,170,Pending,0,0,0,0,0,0
296d7fa8-faaf-4e33-a917-ccc4a6172c71,,Male,Married,178334.0,Lake Nicholas,ff839af4-a85f-4c5f-9667-1c495800c650,Health,15,3880.0259865418643,389460,5,16,f574bd3a-967e-4aa0-a997-5a7de1923f24,2021-07-05,54335.32561557235,Theft,297,Approved,0,1,0,0,1,1
269722f4-624b-4906-8847-698fcffc49b8,59.0,Female,Married,,West Daniel,37624fac-428a-45d7-b53e-94faac3d14de,Health,13,1424.1470865384101,589482,9,5,df654ce2-bd92-4929-a749-356a77834af5,2020-01-09,81317.59053005045,Theft,2,Pending,1,1,0,0,0,0
feb79e3f-b599-4500-b9b2-fe777a859dd0,70.0,Male,Married,165431.0,Woodtown,7162a95f-411e-4d23-bc4b-3efbcadd1cfe,Auto,4,2374.4845581617346,376964,2,3,0043e188-5e4d-4d87-9e99-26ccc3e20eab,2021-06-08,71633.67553795307,Medical,236,Approved,0,0,1,1,1,0
8856bf05-93f8-4a9c-b7f0-28fe80178e2b,80.0,Male,Married,79783.0,Sherryland,43f35b86-266d-4b5a-97a5-cb19a7208fec,Auto,27,2050.7916703730143,504250,0,4,e24216e3-77f8-423c-bff4-d0593ee5e142,2020-12-09,87339.92967616305,Theft,236,Approved,1,1,1,1,0,1
6775df3a-daa8-4e13-81f0-c39ed8f6c3bd,72.0,Female,Divorced,127800.0,North Shirleyton,8f8727b3-0d97-439e-b52a-8605be6336f0,Health,19,1354.5005412750734,379000,3,12,20492a3f-b6ae-4fa7-b9de-306b1a6f6cd1,2022-04-08,44007.75251860026,Theft,83,Rejected,0,0,1,0,1,0
f406588c-ae95-437e-8bfe-2f304017dd2b,76.0,Male,Married,23701.0,Leonardview,52d265b0-0877-4dd8-b74e-80953de55671,Health,21,4384.293385414863,161248,7,26,6a11691d-fb80-4bc6-a053-17d3d02667ae,2024-02-19,1474.910958814188,Medical,277,Pending,1,0,1,1,1,0
908135d3-29de-444f-a2b9-ea3444cca426,26.0,Male,Single,116040.0,Jenniferfort,2d06b6e4-b50f-48f9-b875-b3a531b8ee85,Auto,25,2126.0450080083738,348268,0,10,74b3557e-f08a-471d-afe4-e0a697957d12,2023-06-21,6939.613031477446,Accident,256,Pending,1,1,0,0,0,1
f029f668-fa7d-48be-bad9-6cb6ac835206,26.0,Female,Married,188729.0,Nicholasmouth,40e0d589-a58b-4b96-afd8-b6c5724179ea,Auto,16,4440.431730207982,299471,2,3,868f7c9e-2a32-4a01-b02b-26dcae45dc44,2023-03-15,,Accident,247,Approved,0,0,0,1,1,1
67b478ec-883f-4e55-8dc5-90611a3a8149,42.0,Female,Single,93469.0,Edwardsfurt,0c9d18b5-63c1-49dd-bb35-75c7aa02731a,Home,4,1292.041991072258,890986,7,13,d317a40d-faa2-46db-a54c-1fecf757fc45,2023-03-13,70774.02437809632,Medical,18,Approved,1,0,0,0,0,0
fe03e02d-f228-45f6-85e8-2efdd52fbb09,26.0,Female,Single,36980.0,Jackiehaven,fbb0e612-08bb-4c3f-9fc8-204ed9836c71,Auto,4,,833012,3,11,f4cfb210-b96d-400b-9ee3-18b02c9ff499,2020-06-06,91028.33827267772,Medical,23,Rejected,0,0,1,1,0,1
879b7400-7b86-493d-8164-09e822c57a42,,Male,Divorced,162379.0,Pamelaborough,54eda030-b26f-402d-9907-681041416cf3,Health,19,516.6818684796393,595014,2,2,e5583887-0bea-4706-8f0d-f7deb42e044b,2022-10-19,19396.571534686616,Medical,121,Approved,0,0,1,1,1,1
88e90c1f-4e3e-44cc-be06-def1d9d6bded,74.0,Male,Married,131970.0,Port Eric,721441fc-51cc-4e3a-ae6f-673dd6827423,Health,9,1645.971642237971,938004,8,14,853779c2-b93c-40b0-8290-32d4dad5f973,2020-06-30,70732.48000579217,Theft,113,Pending,0,1,0,0,1,1
